'train_auc'|'test_auc'|'valid_auc'|'train_fm_1'|'test_fm_1'|'valid_fm_1'|'train_fm_0'|'test_fm_0'|'valid_fm_0'|'max_depth'|'n_estimators'|'min_samples_leaf'|'train_rec0'|'test_rec0'|'valid_rec0'|'train_rec1'|'test_rec1'|'valid_rec1'|'params'|'features'
1.0|0.7555412155525902|0.6248345125089615|1.0|0.9800307357712251|0.9784425530725476|1.0|0.218568665377176|0.07412965186074429||200|1|1.0|0.1941429129246388|0.06638000537489921|1.0|0.983191818831384|0.9811094683884891|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': None}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
1.0|0.7590050570996316|0.6360060669395742|0.9999769420553852|0.979456197429158|0.9789929906786853|0.9999769431186738|0.21912657037860012|0.08069692801467215|30|200|1|1.0|0.20023428348301445|0.07094866971244289|0.9999538851740835|0.9818935068623451|0.9820764169650427|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 30}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
0.999997886713938|0.7576027827250369|0.6253797182776157|0.9995501781986367|0.9796151515117442|0.9785960070566453|0.9995505825142027|0.23113787692438187|0.07461108593867996|25|200|1|1.0|0.21280749707145646|0.06638000537489921|0.9991007608946276|0.981857442640983|0.9814107639594443|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 25}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
0.9998251491036291|0.756821751968946|0.6298913277192866|0.9939642014707923|0.9776497675089212|0.9769385576536058|0.9939997241252472|0.21073985680190935|0.07987711213517666|20|200|1|0.9969333640765506|0.20687231550175714|0.07686105885514646|0.9910306663592345|0.9781676219928638|0.9779003202141301|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 20}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
0.9947179201713767|0.7650923319714076|0.6377533573550407|0.963437704222607|0.9697852467523008|0.9652353766167534|0.9630299447014224|0.22226127709431753|0.06692015209125475|15|200|1|0.9576896472215818|0.2962905115189379|0.09459822628325719|0.9687802628545077|0.9604623433178633|0.9548266849779634|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 15}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
0.945322655186836|0.7678265995834714|0.6278869193091753|0.8707139975796693|0.9297896407287265|0.9269783073632752|0.863027684125552|0.1598181947304879|0.0650421831550172|10|200|1|0.8381139036200138|0.4393596251464272|0.18543402311206664|0.8958496656675121|0.8828498849325938|0.8822424798727552|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 10}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
0.8218204808414271|0.7577435114319379|0.6085770702736353|0.7269720101781171|0.8363461343864084|0.8265317685147715|0.728729027809699|0.11222148718453981|0.06361412093673541|5|200|1|0.7310813926677426|0.6226474033580632|0.39129266326256384|0.7246253170394282|0.7265520575765294|0.7155279329021771|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 5}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19', 'f15', 'f25', 'f21', 'f27', 'f38', 'f31', 'Code Style-COUNT', 'f29', 'f35', 'Documentation-COUNT', 'Design-COUNT', 'f30', 'Error Prone-COUNT', 'f36', 'Best Practices-COUNT', 'f17', 'f2', 'f1', 'f16', 'f28']
