train_auc|test_auc|valid_auc|train_fm_1|test_fm_1|valid_fm_1|train_fm_0|test_fm_0|valid_fm_0|max_depth|n_estimators|min_samples_leaf|train_rec0|test_rec0|valid_rec0|train_rec1|test_rec1|valid_rec1|params|features
0.996675637004972|0.7160192136610368|0.6272366706923582|0.9956192035879878|0.9860297952452598|0.9864093663587692|0.8543378481471754|0.07929644558446317|0.0||200|1|0.7875489970025363|0.042249121436938694|0.0|0.9981650670395359|0.9993260498632941|0.9985565840089128|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': None}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19']
0.9965161714768944|0.7308233141633579|0.6195361484606994|0.9954505011668949|0.9859857878407082|0.9867495139181999|0.8476591029289546|0.07920502703492618|0.0|30|200|1|0.7760664053493198|0.04232721593127684|0.0|0.9982005137510616|0.9992358893098886|0.9992362507619975|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 30}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19']
0.9959289060199874|0.7116716087584914|0.6214223674252175|0.9947034053508417|0.9860373057570955|0.9866233002318259|0.8162014887431722|0.07607975866382165|0.0|25|200|1|0.7218123126585198|0.04037485357282312|0.0|0.9984659869948278|0.9993936702783481|0.9989840033072445|{'n_estimators': 200, 'n_jobs': 8, 'verbose': 10, 'max_depth': 25}|['f24', 'f23', 'f20', 'f32', 'f22', 'f26', 'f34', 'f18', 'f33', 'f19']
